"1.05","PVC_AWWA_DR 18.pfpi",""
"PVC (AWWA)","DR 18 (235 psi)","0.000197000","100","100 mm","4""","0.267000000","4.800000000","2.475000000"
"PVC (AWWA)","DR 18 (235 psi)","0.000197000","150","150 mm","6""","0.383000000","6.900000000","5.105000000"
"PVC (AWWA)","DR 18 (235 psi)","0.000197000","200","200 mm","8""","0.503000000","9.050000000","8.793000000"
"PVC (AWWA)","DR 18 (235 psi)","0.000197000","250","250 mm","10""","0.617000000","11.100000000","13.228000000"
"PVC (AWWA)","DR 18 (235 psi)","0.000197000","300","300 mm","12""","0.733000000","13.200000000","18.690000000"
"PVC (AWWA)","DR 18 (235 psi)","0.000197000","350","350 mm","14""","0.850000000","15.300000000","26.750000000"
"PVC (AWWA)","DR 18 (235 psi)","0.000197000","400","400 mm","16""","0.967000000","17.400000000","34.860000000"
"PVC (AWWA)","DR 18 (235 psi)","0.000197000","450","450 mm","18""","1.083000000","19.500000000","48.950000000"
"PVC (AWWA)","DR 18 (235 psi)","0.000197000","500","500 mm","20""","1.200000000","21.600000000","54.220000000"
"PVC (AWWA)","DR 18 (235 psi)","0.000197000","600","600 mm","24""","1.433000000","25.800000000","77.970000000"
