"1.05","PVC_IPS_SDR26.pfpi",""
"PVC (Iron pipe size)","SDR 26 (160 psi)","0.000197000","32","32 mm","1-1/4""","0.064000000","1.660000000","0.209000000"
"PVC (Iron pipe size)","SDR 26 (160 psi)","0.000197000","40","40 mm","1-1/2""","0.073000000","1.900000000","0.273000000"
"PVC (Iron pipe size)","SDR 26 (160 psi)","0.000197000","50","50 mm","2""","0.091000000","2.375000000","0.425000000"
"PVC (Iron pipe size)","SDR 26 (160 psi)","0.000197000","65","65 mm","2-1/2""","0.110000000","2.875000000","0.622000000"
"PVC (Iron pipe size)","SDR 26 (160 psi)","0.000197000","80","80 mm","3""","0.135000000","3.500000000","0.929000000"
"PVC (Iron pipe size)","SDR 26 (160 psi)","0.000197000","100","100 mm","4""","0.173000000","4.500000000","1.531000000"
"PVC (Iron pipe size)","SDR 26 (160 psi)","0.000197000","125","125 mm","5""","0.214000000","5.563000000","2.321000000"
"PVC (Iron pipe size)","SDR 26 (160 psi)","0.000197000","150","150 mm","6""","0.255000000","6.625000000","3.322000000"
"PVC (Iron pipe size)","SDR 26 (160 psi)","0.000197000","200","200 mm","8""","0.332000000","8.625000000","5.631000000"
"PVC (Iron pipe size)","SDR 26 (160 psi)","0.000197000","250","250 mm","10""","0.413000000","10.750000000","8.731000000"
"PVC (Iron pipe size)","SDR 26 (160 psi)","0.000197000","300","300 mm","12""","0.490000000","12.750000000","12.286000000"
