"1.01","Hydrogen","H2","15/05/2015"
"-100","0","0.141885","1.000661","0.006139","1.46085"
"-90","0","0.134138","1.000674","0.006381","1.451655"
"-80","0","0.127193","1.000681","0.006619","1.443754"
"-70","0","0.120932","1.000682","0.006853","1.436963"
"-60","0","0.115259","1.000679","0.007083","1.431124"
"-50","0","0.110094","1.000673","0.00731","1.426101"
"-40","0","0.105372","1.000666","0.007533","1.421783"
"-30","0","0.101038","1.000656","0.007753","1.418071"
"-20","0","0.097047","1.000646","0.007971","1.414884"
"-10","0","0.093359","1.000635","0.008185","1.412151"
"0","0","0.089941","1.000624","0.008397","1.409812"
"10","0","0.086765","1.000612","0.008606","1.407814"
"20","0","0.083805","1.0006","0.008813","1.406111"
"30","0","0.08104","1.000589","0.009017","1.404664"
"40","0","0.078453","1.000577","0.009219","1.403438"
"50","0","0.076025","1.000565","0.009419","1.402402"
"60","0","0.073743","1.000554","0.009617","1.40153"
"70","0","0.071594","1.000542","0.009813","1.400797"
"80","0","0.069567","1.000531","0.010007","1.400184"
"90","0","0.067651","1.000521","0.010199","1.399672"
"100","0","0.065838","1.00051","0.010389","1.399246"
"110","0","0.06412","1.0005","0.010578","1.39889"
"120","0","0.062489","1.00049","0.010765","1.398594"
"-100","10","1.542183","1.007298","0.006181","1.468746"
"-90","10","1.45798","1.007424","0.006421","1.458387"
"-80","10","1.382495","1.007477","0.006656","1.44954"
"-70","10","1.314443","1.007475","0.006888","1.44197"
"-60","10","1.252775","1.007434","0.007117","1.435483"
"-50","10","1.196635","1.007364","0.007342","1.429916"
"-40","10","1.14531","1.007273","0.007564","1.425137"
"-30","10","1.098207","1.007168","0.007783","1.421031"
"-20","10","1.054825","1.007051","0.007999","1.417506"
"-10","10","1.014741","1.006928","0.008212","1.414481"
"0","10","0.977591","1.006801","0.008423","1.411887"
"10","10","0.943066","1.006671","0.008631","1.409666"
"20","10","0.910895","1.00654","0.008837","1.407767"
"30","10","0.880848","1.006409","0.009041","1.406146"
"40","10","0.852719","1.006279","0.009242","1.404766"
"50","10","0.826331","1.006151","0.009441","1.403593"
"60","10","0.801528","1.006025","0.009639","1.402598"
"70","10","0.77817","1.005901","0.009834","1.401755"
"80","10","0.756135","1.00578","0.010027","1.401042"
"90","10","0.735313","1.005661","0.010219","1.400441"
"100","10","0.715608","1.005546","0.010409","1.399933"
"110","10","0.696931","1.005434","0.010597","1.399503"
"120","10","0.679204","1.005325","0.010783","1.39914"
"-100","20","2.942481","1.01417","0.006222","1.476284"
"-90","20","2.781821","1.014368","0.00646","1.464812"
"-80","20","2.637797","1.014433","0.006693","1.455061"
"-70","20","2.507953","1.014401","0.006923","1.446747"
"-60","20","2.390291","1.0143","0.00715","1.439642"
"-50","20","2.283175","1.014147","0.007374","1.433556"
"-40","20","2.185248","1.013959","0.007594","1.428337"
"-30","20","2.095376","1.013744","0.007812","1.423857"
"-20","20","2.012603","1.013512","0.008027","1.420009"
"-10","20","1.936122","1.013268","0.008239","1.416705"
"0","20","1.865241","1.013017","0.008449","1.413868"
"10","20","1.799366","1.012763","0.008657","1.411434"
"20","20","1.737986","1.012507","0.008862","1.409347"
"30","20","1.680655","1.012253","0.009064","1.407561"
"40","20","1.626986","1.012001","0.009265","1.406033"
"50","20","1.576638","1.011753","0.009464","1.404729"
"60","20","1.529313","1.011509","0.00966","1.403616"
"70","20","1.484746","1.011271","0.009855","1.402668"
"80","20","1.442703","1.011038","0.010047","1.40186"
"90","20","1.402976","1.01081","0.010238","1.401172"
"100","20","1.365377","1.010589","0.010428","1.400586"
"110","20","1.329742","1.010373","0.010615","1.400086"
"120","20","1.295919","1.010163","0.010801","1.399658"
"-100","30","4.342779","1.021301","0.006264","1.4834"
"-90","30","4.105663","1.021523","0.006499","1.470882"
"-80","30","3.893099","1.021563","0.00673","1.460279"
"-70","30","3.701463","1.021472","0.006959","1.451266"
"-60","30","3.527807","1.021286","0.007184","1.443578"
"-50","30","3.369716","1.021031","0.007406","1.437004"
"-40","30","3.225186","1.020728","0.007625","1.43137"
"-30","30","3.092544","1.020392","0.007841","1.426536"
"-20","30","2.970382","1.020032","0.008055","1.422383"
"-10","30","2.857504","1.019658","0.008266","1.418815"
"0","30","2.752891","1.019276","0.008475","1.415747"
"10","30","2.655667","1.018891","0.008682","1.413112"
"20","30","2.565076","1.018506","0.008886","1.410847"
"30","30","2.480462","1.018123","0.009088","1.408904"
"40","30","2.401252","1.017746","0.009288","1.407236"
"50","30","2.326945","1.017374","0.009485","1.405807"
"60","30","2.257098","1.01701","0.009681","1.404582"
"70","30","2.191322","1.016654","0.009875","1.403533"
"80","30","2.129271","1.016306","0.010067","1.402635"
