"1.05","Steel_Ansi_Sch120.pfpi",""
"Steel (ANSI)","Sch. 120","0.001811000","100","100 mm","4""","0.438000000","4.500000000","19.002000000"
"Steel (ANSI)","Sch. 120","0.001811000","125","125 mm","5""","0.500000000","5.563000000","27.037000000"
"Steel (ANSI)","Sch. 120","0.001811000","150","150 mm","6""","0.562000000","6.625000000","36.398000000"
"Steel (ANSI)","Sch. 120","0.001811000","200","200 mm","8""","0.719000000","8.625000000","60.710000000"
"Steel (ANSI)","Sch. 120","0.001811000","250","250 mm","10""","0.844000000","10.750000000","89.293000000"
"Steel (ANSI)","Sch. 120","0.001811000","300","300 mm","12""","1.000000000","12.750000000","125.492000000"
"Steel (ANSI)","Sch. 120","0.001811000","350","350 mm","14""","1.094000000","14.000000000","150.795000000"
"Steel (ANSI)","Sch. 120","0.001811000","400","400 mm","16""","1.219000000","16.000000000","192.436000000"
"Steel (ANSI)","Sch. 120","0.001811000","450","450 mm","18""","1.375000000","18.000000000","244.142000000"
"Steel (ANSI)","Sch. 120","0.001811000","500","500 mm","20""","1.500000000","20.000000000","296.374000000"
"Steel (ANSI)","Sch. 120","0.001811000","550","550 mm","22""","1.625000000","22.000000000","296.374000000"
"Steel (ANSI)","Sch. 120","0.001811000","600","600 mm","24""","1.812000000","24.000000000","429.392000000"
