"1.01","Carbon Monoxide","C O","14/05/2015"
"-100","0","1.971397","0.99569","0.011427","1.407027"
"-90","0","1.863759","0.996417","0.011986","1.406144"
"-80","0","1.767266","0.997012","0.012531","1.405409"
"-70","0","1.680273","0.997503","0.013064","1.404788"
"-60","0","1.601442","0.997911","0.013586","1.404257"
"-50","0","1.529677","0.998254","0.014098","1.403795"
"-40","0","1.464068","0.998543","0.014599","1.403387"
"-30","0","1.403855","0.998789","0.015091","1.40302"
"-20","0","1.3484","0.998999","0.015574","1.402681"
"-10","0","1.297159","0.99918","0.016048","1.402363"
"0","0","1.24967","0.999336","0.016515","1.402054"
"10","0","1.205536","0.999471","0.016974","1.401749"
"20","0","1.164412","0.999588","0.017426","1.401438"
"30","0","1.126002","0.99969","0.017871","1.401116"
"40","0","1.090044","0.999779","0.018309","1.400777"
"50","0","1.056313","0.999858","0.018741","1.400416"
"60","0","1.024606","0.999926","0.019167","1.400026"
"70","0","0.994747","0.999987","0.019587","1.399606"
"80","0","0.966579","1.00004","0.020001","1.39915"
"90","0","0.939963","1.000087","0.020409","1.398656"
"100","0","0.914773","1.000129","0.020813","1.398122"
"110","0","0.890898","1.000166","0.021211","1.397546"
"120","0","0.868237","1.000199","0.021604","1.396926"
"130","0","0.846701","1.000228","0.021993","1.396262"
"140","0","0.826207","1.000253","0.022377","1.395555"
"150","0","0.806682","1.000276","0.022756","1.394804"
"160","0","0.788058","1.000296","0.023131","1.394009"
"170","0","0.770275","1.000314","0.023502","1.393173"
"180","0","0.753277","1.00033","0.02387","1.392296"
"190","0","0.737013","1.000344","0.024233","1.391381"
"200","0","0.721436","1.000356","0.024592","1.390428"
"210","0","0.706504","1.000367","0.024948","1.38944"
"220","0","0.692178","1.000377","0.025301","1.38842"
"-100","10","21.427573","0.9528","0.011859","1.486897"
"-90","10","20.257626","0.961111","0.012371","1.474441"
"-80","10","19.208824","0.967806","0.012881","1.46456"
"-70","10","18.263275","0.97327","0.013386","1.456559"
"-60","10","17.406448","0.977776","0.013886","1.44997"
"-50","10","16.626414","0.981528","0.014379","1.444464"
"-40","10","15.913293","0.984678","0.014865","1.439803"
"-30","10","15.258829","0.987341","0.015344","1.435813"
"-20","10","14.656071","0.989607","0.015816","1.43236"
"-10","10","14.099123","0.991544","0.016281","1.429341"
"0","10","13.582955","0.99321","0.016739","1.426675"
"10","10","13.103247","0.994648","0.017191","1.424297"
"20","10","12.656266","0.995894","0.017636","1.422156"
"30","10","12.238774","0.996978","0.018075","1.420207"
"40","10","11.847946","0.997924","0.018508","1.418416"
"50","10","11.481307","0.998751","0.018935","1.416751"
"60","10","11.136678","0.999476","0.019357","1.415189"
"70","10","10.812135","1.000113","0.019773","1.413709"
"80","10","10.505973","1.000674","0.020183","1.412292"
"90","10","10.216672","1.001168","0.020588","1.410924"
"100","10","9.942876","1.001605","0.020989","1.409593"
"110","10","9.683373","1.001991","0.021384","1.408287"
"120","10","9.437071","1.002332","0.021774","1.406998"
"130","10","9.202987","1.002634","0.02216","1.40572"
"140","10","8.980235","1.002901","0.022542","1.404446"
"150","10","8.768012","1.003137","0.022919","1.403172"
"160","10","8.565588","1.003347","0.023292","1.401894"
"170","10","8.372299","1.003532","0.023662","1.40061"
"180","10","8.187541","1.003695","0.024027","1.399318"
"190","10","8.010762","1.003839","0.024388","1.398016"
"200","10","7.841455","1.003966","0.024746","1.396703"
"210","10","7.679156","1.004078","0.0251","1.395381"
"220","10","7.52344","1.004176","0.025451","1.394048"
"-100","20","40.883749","0.909347","0.012429","1.58782"
"-90","20","38.651494","0.926013","0.012853","1.556566"
"-80","20","36.650381","0.939225","0.0133","1.533028"
"-70","20","34.846277","0.949876","0.013757","1.514714"
"-60","20","33.211453","0.958579","0.01422","1.500099"
"-50","20","31.723151","0.965771","0.014683","1.488196"
"-40","20","30.362518","0.971771","0.015145","1.478336"
"-30","20","29.113803","0.976817","0.015605","1.470049"
"-20","20","27.963742","0.981092","0.01606","1.462997"
"-10","20","26.901088","0.984734","0.016511","1.456926"
"0","20","25.916241","0.987855","0.016958","1.451647"
"10","20","25.000958","0.990542","0.017399","1.44701"
"20","20","24.148119","0.992865","0.017836","1.442901"
"30","20","23.351546","0.994881","0.018267","1.439225"
"40","20","22.605848","0.996636","0.018693","1.435908"
"50","20","21.906301","0.998168","0.019114","1.43289"
"60","20","21.24875","0.999509","0.019529","1.430119"
"70","20","20.629524","1.000686","0.01994","1.427555"
"80","20","20.045366","1.00172","0.020346","1.425161"
"90","20","19.493381","1.00263","0.020747","1.422911"
"100","20","18.97098","1.003432","0.021143","1.420778"
"110","20","18.475848","1.00414","0.021535","1.418743"
"120","20","18.005904","1.004765","0.021922","1.416789"
"130","20","17.559274","1.005317","0.022305","1.4149"
"140","20","17.134264","1.005805","0.022684","1.413067"
"150","20","16.729342","1.006237","0.023058","1.411278"
"160","20","16.343117","1.006617","0.023429","1.409525"
"170","20","15.974323","1.006953","0.023795","1.407801"
"180","20","15.621806","1.00725","0.024158","1.406102"
"190","20","15.284511","1.00751","0.024518","1.404423"
"200","20","14.961473","1.007739","0.024874","1.40276"
"210","20","14.651808","1.00794","0.025226","1.401112"
"220","20","14.354702","1.008115","0.025575","1.399475"
"-100","30","60.339925","0.865595","0.013157","1.715218"
"-90","30","57.045362","0.891392","0.013444","1.654547"
"-80","30","54.091939","0.911489","0.013795","1.611439"
"-70","30","51.429279","0.927487","0.014184","1.579291"
"-60","30","49.016458","0.940437","0.014595","1.554448"
"-50","30","46.819888","0.951059","0.015019","1.534718"
"-40","30","44.811744","0.959869","0.01545","1.518703"
"-30","30","42.968777","0.967243","0.015884","1.505469"
"-20","30","41.271412","0.973464","0.016319","1.494365"
"-10","30","39.703052","0.978748","0.016753","1.484926"
"0","30","38.249526","0.983262","0.017185","1.476809"
"10","30","36.898669","0.987138","0.017613","1.469755"
"20","30","35.639973","0.990482","0.018039","1.463565"
"30","30","34.464318","0.993378","0.01846","1.458083"
"40","30","33.363749","0.995894","0.018878","1.453187"
"50","30","32.331295","0.998087","0.019291","1.448777"
"60","30","31.360823","1.000004","0.019701","1.444773"
"70","30","30.446913","1.001682","0.020105","1.44111"
"80","30","29.58476","1.003156","0.020506","1.437733"
"90","30","28.77009","1.00445","0.020902","1.434597"
"100","30","27.999084","1.00559","0.021294","1.431665"
"110","30","27.268323","1.006595","0.021681","1.428905"
"120","30","26.574738","1.00748","0.022065","1.426292"
"130","30","25.91556","1.008261","0.022444","1.423802"
"140","30","25.288293","1.00895","0.02282","1.421417"
"150","30","24.690673","1.009558","0.023191","1.419122"
"160","30","24.120647","1.010094","0.023559","1.416904"
"170","30","23.576347","1.010565","0.023923","1.414751"
"180","30","23.05607","1.010981","0.024284","1.412656"
"190","30","22.55826","1.011345","0.024641","1.410609"
"200","30","22.081492","1.011664","0.024994","1.408606"
"210","30","21.62446","1.011943","0.025345","1.406641"
"220","30","21.185964","1.012186","0.025692","1.404709"
"-100","40","79.796101","0.822117","0.014075","1.874241"
"-90","40","75.43923","0.857696","0.014156","1.769612"
"-80","40","71.533497","0.884918","0.014375","1.699766"
"-70","40","68.012281","0.906324","0.014672","1.649877"
"-60","40","64.821464","0.923496","0.015016","1.612523"
"-50","40","61.916625","0.937488","0.01539","1.583565"
"-40","40","59.260969","0.949031","0.015781","1.560503"
"-30","40","56.823751","0.958651","0.016184","1.541736"
"-20","40","54.579083","0.966738","0.016594","1.526191"
"-10","40","52.505016","0.973587","0.017007","1.51312"
"0","40","50.582811","0.979423","0.017421","1.501985"
"10","40","48.79638","0.984423","0.017835","1.49239"
"20","40","47.131827","0.988728","0.018248","1.484035"
"30","40","45.57709","0.992449","0.018659","1.476692"
"40","40","44.121651","0.995677","0.019067","1.470181"
"50","40","42.75629","0.998486","0.019472","1.464358"
"60","40","41.472895","1.000938","0.019874","1.45911"
"70","40","40.264301","1.003082","0.020272","1.454343"
"80","40","39.124154","1.004961","0.020666","1.449983"
"90","40","38.046799","1.006611","0.021057","1.445967"
"100","40","37.027187","1.008061","0.021444","1.442242"
"110","40","36.060799","1.009336","0.021827","1.438767"
"120","40","35.143571","1.010459","0.022206","1.435503"
"130","40","34.271847","1.011449","0.022582","1.432422"
"140","40","33.442321","1.01232","0.022954","1.429497"
"150","40","32.652003","1.013087","0.023322","1.426708"
"160","40","31.898176","1.013762","0.023687","1.424035"
"170","40","31.178371","1.014355","0.024048","1.421465"
"180","40","30.490334","1.014876","0.024406","1.418983"
"190","40","29.832009","1.015332","0.024761","1.41658"
"200","40","29.201511","1.015731","0.025112","1.414246"
"210","40","28.597113","1.016078","0.02546","1.411974"
"220","40","28.017226","1.016379","0.025805","1.409757"
"-100","50","99.252278","0.779929","0.015219","2.067074"
"-90","50","93.833098","0.825578","0.015007","1.901132"
"-80","50","88.975055","0.859933","0.015046","1.796913"
"-70","50","84.595284","0.886656","0.015223","1.725449"
"-60","50","80.626469","0.907932","0.015483","1.673484"
"-50","50","77.013363","0.925167","0.015795","1.634072"
"-40","50","73.710195","0.939323","0.01614","1.603217"
"-30","50","70.678724","0.951079","0.016506","1.578449"
"-20","50","67.886754","0.960932","0.016886","1.558162"
"-10","50","65.30698","0.969256","0.017275","1.541264"
"0","50","62.916097","0.976334","0.017669","1.526985"
"10","50","60.694091","0.982387","0.018066","1.514768"
"20","50","58.62368","0.987589","0.018465","1.5042"
"30","50","56.689863","0.992078","0.018863","1.494965"
"40","50","54.879552","0.995968","0.019261","1.486822"
"50","50","53.181284","0.999348","0.019656","1.479581"
"60","50","51.584967","1.002294","0.02005","1.473089"
"70","50","50.08169","1.004867","0.02044","1.467225"
"80","50","48.663548","1.007119","0.020828","1.461891"
"90","50","47.323508","1.009094","0.021213","1.457004"
"100","50","46.055291","1.010827","0.021594","1.452499"
"110","50","44.853274","1.01235","0.021973","1.44832"
"120","50","43.712405","1.013689","0.022348","1.44442"
"130","50","42.628133","1.014867","0.022719","1.44076"
"140","50","41.59635","1.015902","0.023087","1.437308"
"150","50","40.613333","1.016812","0.023452","1.434037"
"160","50","39.675706","1.017611","0.023814","1.430923"
"170","50","38.780395","1.018312","0.024172","1.427946"
