"1.01","Propane","N/A","15/05/2015"
"-40","0","2.304846","0.963796","0.006368","1.181231"
"-30","0","2.210055","0.968543","0.006645","1.172119"
"-20","0","2.122753","0.972472","0.006922","1.164078"
"-10","0","2.042086","0.975756","0.007196","1.156879"
"0","0","1.967325","0.978527","0.007469","1.150364"
"10","0","1.897845","0.980883","0.007741","1.144419"
"20","0","1.833106","0.982903","0.008012","1.138963"
"30","0","1.772637","0.984645","0.008281","1.133933"
"40","0","1.71603","0.986157","0.008549","1.12928"
"50","0","1.662927","0.987477","0.008815","1.124965"
"60","0","1.613012","0.988636","0.009081","1.120954"
"70","0","1.566006","0.989657","0.009345","1.117218"
"80","0","1.521662","0.990562","0.009608","1.113732"
"90","0","1.47976","0.991366","0.009869","1.110474"
"100","0","1.440104","0.992085","0.010129","1.107427"
"110","0","1.402518","0.99273","0.010387","1.104571"
"120","0","1.366845","0.993309","0.010644","1.101891"
"130","0","1.33294","0.993833","0.0109","1.099374"
"140","0","1.300678","0.994307","0.011154","1.097007"
"150","0","1.26994","0.994738","0.011406","1.094778"
"160","0","1.240621","0.99513","0.011657","1.092677"
"170","0","1.212625","0.995489","0.011906","1.090694"
"180","0","1.185865","0.995817","0.012153","1.088821"
"190","0","1.160261","0.996118","0.012399","1.087049"
"200","0","1.135739","0.996395","0.012643","1.08537"
"210","0","1.112232","0.99665","0.012885","1.08378"
"220","0","1.089678","0.996886","0.013126","1.08227"
"230","0","1.068021","0.997104","0.013365","1.080836"
"240","0","1.047208","0.997306","0.013602","1.079472"
"250","0","1.027191","0.997493","0.013837","1.078173"
"260","0","1.007924","0.997667","0.014071","1.076935"
"270","0","0.989367","0.997829","0.014303","1.075755"
"280","0","0.971481","0.997979","0.014533","1.074628"
"290","0","0.954231","0.99812","0.014761","1.07355"
"300","0","0.937582","0.998251","0.014987","1.072519"
"310","0","0.921504","0.998374","0.015211","1.071532"
"320","0","0.905968","0.998489","0.015434","1.070586"
"-40","1","4.579553","0.007916","0.192731","1.553649"
