"1.05","Aluminium_Sch40S.pfpi",""
"Aluminium","Sch.  40S","0.000059000","8","8 mm","1/4""","0.088000000","0.540000000","0.148000000"
"Aluminium","Sch.  40S","0.000059000","10","10 mm","3/8""","0.091000000","0.675000000","0.197000000"
"Aluminium","Sch.  40S","0.000059000","15","15 mm","1/2""","0.109000000","0.840000000","0.296000000"
"Aluminium","Sch.  40S","0.000059000","20","20 mm","3/4""","0.113000000","1.050000000","0.393000000"
"Aluminium","Sch.  40S","0.000059000","25","25 mm","1""","0.133000000","1.315000000","0.584000000"
"Aluminium","Sch.  40S","0.000059000","32","32 mm","1-1/4""","0.140000000","1.660000000","0.790000000"
"Aluminium","Sch.  40S","0.000059000","40","40 mm","1-1/2""","0.145000000","1.900000000","0.944000000"
"Aluminium","Sch.  40S","0.000059000","50","50 mm","2""","0.154000000","2.375000000","1.269000000"
"Aluminium","Sch.  40S","0.000059000","65","65 mm","2-1/2""","0.203000000","2.875000000","2.014000000"
"Aluminium","Sch.  40S","0.000059000","80","80 mm","3""","0.216000000","3.500000000","2.634000000"
"Aluminium","Sch.  40S","0.000059000","90","90 mm","3-1/2""","0.226000000","4.000000000","3.165000000"
"Aluminium","Sch.  40S","0.000059000","100","100 mm","4""","0.237000000","4.500000000","3.750000000"
"Aluminium","Sch.  40S","0.000059000","125","125 mm","5""","0.258000000","5.563000000","5.077000000"
"Aluminium","Sch.  40S","0.000059000","150","150 mm","6""","0.280000000","6.625000000","6.591000000"
"Aluminium","Sch.  40S","0.000059000","200","200 mm","8""","0.322000000","8.625000000","9.923000000"
"Aluminium","Sch.  40S","0.000059000","250","250 mm","10""","0.365000000","10.750000000","14.066000000"
"Aluminium","Sch.  40S","0.000059000","300","300 mm","12""","0.375000000","12.750000000","17.213000000"
