"1.05","Brass_Tube_18G.pfpi",""
"Brass","18G","0.000059000","10","9.525 mm OD","3/8"" OD","0.048000000","0.375000000","0.183000000"
"Brass","18G","0.000059000","15","12.700 mm OD","1/2"" OD","0.048000000","0.500000000","0.254000000"
"Brass","18G","0.000059000","20","19.050 mm OD","3/4"" OD","0.048000000","0.750000000","0.394000000"
"Brass","18G","0.000059000","22","22.225 mm OD","7/8"" OD","0.048000000","0.875000000","0.464000000"
"Brass","18G","0.000059000","25","25.400 mm OD","1"" OD","0.048000000","1.000000000","0.534000000"
"Brass","18G","0.000059000","32","31.750 mm OD","1-1/4"" OD","0.048000000","1.250000000","0.674000000"
"Brass","18G","0.000059000","40","38.100 mm OD","1-1/2"" OD","0.048000000","1.500000000","0.814000000"
"Brass","18G","0.000059000","50","50.800 mm OD","2"" OD","0.048000000","2.000000000","1.095000000"
