"1.05","Steel_Stainless_Ansi_Sch5S.pfpi",""
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","15","15 mm","1/2""","0.065000000","0.840000000","0.544000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","20","20 mm","3/4""","0.065000000","1.050000000","0.691000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","25","25 mm","1""","0.065000000","1.315000000","0.877000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","32","32 mm","1-1/4""","0.065000000","1.660000000","1.120000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","40","40 mm","1-1/2""","0.065000000","1.900000000","1.288000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","50","50 mm","2""","0.065000000","2.375000000","1.621000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","65","65 mm","2-1/2""","0.083000000","2.875000000","2.502000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","80","80 mm","3""","0.083000000","3.500000000","3.063000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","90","90 mm","3-1/2""","0.083000000","4.000000000","3.506000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","100","100 mm","4""","0.083000000","4.500000000","3.959000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","125","125 mm","5""","0.109000000","5.563000000","6.420000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","150","150 mm","6""","0.109000000","6.625000000","7.670000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","200","200 mm","8""","0.109000000","8.625000000","10.024000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","250","250 mm","10""","0.134000000","10.750000000","15.361000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","300","300 mm","12""","0.156000000","12.750000000","21.215000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","350","350 mm","14""","0.156000000","14.000000000","24.651000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","400","400 mm","16""","0.165000000","16.000000000","28.214000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","450","450 mm","18""","0.165000000","18.000000000","31.778000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","500","500 mm","20""","0.188000000","20.000000000","40.221000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","550","550 mm","22""","0.188000000","22.000000000","43.801000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","600","600 mm","24""","0.218000000","24.000000000","55.985000000"
"Stainless Steel (ANSI)","Sch.   5S","0.001811000","750","750 mm","30""","0.250000000","30.000000000","80.314000000"
