"1.05","PVC_AWWA_DR 21.pfpi",""
"PVC (AWWA)","DR 21 (200 psi)","0.000197000","350","350 mm","14""","0.729000000","15.300000000","23.070000000"
"PVC (AWWA)","DR 21 (200 psi)","0.000197000","400","400 mm","16""","0.829000000","17.400000000","30.040000000"
"PVC (AWWA)","DR 21 (200 psi)","0.000197000","450","450 mm","18""","0.929000000","19.500000000","37.270000000"
"PVC (AWWA)","DR 21 (200 psi)","0.000197000","500","500 mm","20""","1.029000000","21.600000000","46.710000000"
"PVC (AWWA)","DR 21 (200 psi)","0.000197000","600","600 mm","24""","1.229000000","25.800000000","67.530000000"
"PVC (AWWA)","DR 21 (200 psi)","0.000197000","750","750 mm","30""","1.524000000","32.000000000","103.710000000"
"PVC (AWWA)","DR 21 (200 psi)","0.000197000","900","900 mm","36""","1.824000000","38.300000000","152.160000000"
