"1.05","Steel_SANS_719_Uncoated_8mm_wall.pfpi",""
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","200","200 mm","8""","0.315000000","8.625000000","29.298000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","250","250 mm","10""","0.315000000","10.750000000","36.757000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","300","300 mm","12""","0.315000000","12.750000000","43.812000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","350","350 mm","14""","0.315000000","14.000000000","48.180000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","400","400 mm","16""","0.315000000","16.000000000","55.236000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","500","500 mm","20""","0.315000000","20.000000000","69.213000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","600","600 mm","24""","0.315000000","24.000000000","83.324000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","650","650 mm","26""","0.315000000","26.000000000","90.044000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","700","700 mm","28""","0.315000000","28.000000000","97.436000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","750","750 mm","30""","0.315000000","30.000000000","104.155000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","800","800 mm","32""","0.315000000","32.000000000","111.547000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","850","850 mm","34""","0.315000000","34.000000000","118.267000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","900","900 mm","36""","0.315000000","36.000000000","125.658000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","950","950 mm","38""","0.315000000","38.000000000","133.050000000"
"Steel (SANS 719) Uncoated","8mm wall","0.001811000","1000","1000 mm","40""","0.315000000","40.000000000","139.770000000"
