"1.05","PVC_SewerPipe_SDR35.pfpi",""
"PVC (Sewer pipe)","SDR 35","0.000197000","100","100 mm","4""","0.120000000","4.215000000","1.005000000"
"PVC (Sewer pipe)","SDR 35","0.000197000","150","150 mm","6""","0.180000000","6.275000000","2.244000000"
"PVC (Sewer pipe)","SDR 35","0.000197000","200","200 mm","8""","0.240000000","8.400000000","4.005000000"
"PVC (Sewer pipe)","SDR 35","0.000197000","250","250 mm","10""","0.300000000","10.500000000","6.258000000"
"PVC (Sewer pipe)","SDR 35","0.000197000","300","300 mm","12""","0.360000000","12.500000000","8.938000000"
"PVC (Sewer pipe)","SDR 35","0.000197000","380","380 mm","15""","0.437000000","15.300000000","13.284000000"
"PVC (Sewer pipe)","SDR 35","0.000197000","450","450 mm","18""","0.536000000","18.701000000","19.913000000"
"PVC (Sewer pipe)","SDR 35","0.000197000","500","500 mm","21""","0.632000000","22.047000000","27.681000000"
"PVC (Sewer pipe)","SDR 35","0.000197000","600","600 mm","24""","0.711000000","24.803000000","35.033000000"
