"1.05","Steel_SANS_719_Uncoated_4_5mm_wall.pfpi",""
"Steel (SANS 719) Uncoated","4.5mm Wall","0.001811000","200","200 mm","8""","0.177000000","8.625000000","16.732000000"
"Steel (SANS 719) Uncoated","4.5mm Wall","0.001811000","250","250 mm","10""","0.177000000","10.750000000","20.965000000"
"Steel (SANS 719) Uncoated","4.5mm Wall","0.001811000","300","300 mm","12""","0.177000000","12.750000000","24.930000000"
"Steel (SANS 719) Uncoated","4.5mm Wall","0.001811000","350","350 mm","14""","0.177000000","14.000000000","27.349000000"
"Steel (SANS 719) Uncoated","4.5mm Wall","0.001811000","400","400 mm","16""","0.177000000","16.000000000","31.314000000"
